m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33,vtx0x,vtx0y,vtx0z,vtx1x,vtx1y,vtx1z,vtx2x,vtx2y,vtx2z,vtx3x,vtx3y,vtx3z,vtx4x,vtx4y,vtx4z,vtx5x,vtx5y,vtx5z,vtx6x,vtx6y,vtx6z,vtx7x,vtx7y,vtx7z,vtx8x,vtx8y,vtx8z,vtx9x,vtx9y,vtx9z,vtx10x,vtx10y,vtx10z,vtx11x,vtx11y,vtx11z,vtx12x,vtx12y,vtx12z,vtx13x,vtx13y,vtx13z,vtx14x,vtx14y,vtx14z,vtx15x,vtx15y,vtx15z,vtx16x,vtx16y,vtx16z,vtx17x,vtx17y,vtx17z,vtx18x,vtx18y,vtx18z,vtx19x,vtx19y,vtx19z,vtx20x,vtx20y,vtx20z,vtx21x,vtx21y,vtx21z,vtx22x,vtx22y,vtx22z,vtx23x,vtx23y,vtx23z,vtx24x,vtx24y,vtx24z,vtx25x,vtx25y,vtx25z,vtx26x,vtx26y,vtx26z,vtx27x,vtx27y,vtx27z,vtx28x,vtx28y,vtx28z,vtx29x,vtx29y,vtx29z,vtx30x,vtx30y,vtx30z,vtx31x,vtx31y,vtx31z,vtx32x,vtx32y,vtx32z,vtx33x,vtx33y,vtx33z,vtx34x,vtx34y,vtx34z,vtx35x,vtx35y,vtx35z,vtx36x,vtx36y,vtx36z,vtx37x,vtx37y,vtx37z,vtx38x,vtx38y,vtx38z,vtx39x,vtx39y,vtx39z,vtx40x,vtx40y,vtx40z,vtx41x,vtx41y,vtx41z,vtx42x,vtx42y,vtx42z,vtx43x,vtx43y,vtx43z,vtx44x,vtx44y,vtx44z,vtx45x,vtx45y,vtx45z,vtx46x,vtx46y,vtx46z,vtx47x,vtx47y,vtx47z,vtx48x,vtx48y,vtx48z,vtx49x,vtx49y,vtx49z,vtx50x,vtx50y,vtx50z,vtx51x,vtx51y,vtx51z,vtx52x,vtx52y,vtx52z,vtx53x,vtx53y,vtx53z,vtx54x,vtx54y,vtx54z,vtx55x,vtx55y,vtx55z,vtx56x,vtx56y,vtx56z,vtx57x,vtx57y,vtx57z,vtx58x,vtx58y,vtx58z,vtx59x,vtx59y,vtx59z,vtx60x,vtx60y,vtx60z,vtx61x,vtx61y,vtx61z,vtx62x,vtx62y,vtx62z,vtx63x,vtx63y,vtx63z,vtx64x,vtx64y,vtx64z,vtx65x,vtx65y,vtx65z,vtx66x,vtx66y,vtx66z,vtx67x,vtx67y,vtx67z,vtx68x,vtx68y,vtx68z,vtx69x,vtx69y,vtx69z,vtx70x,vtx70y,vtx70z,vtx71x,vtx71y,vtx71z,vtx72x,vtx72y,vtx72z,vtx73x,vtx73y,vtx73z,vtx74x,vtx74y,vtx74z,vtx75x,vtx75y,vtx75z,vtx76x,vtx76y,vtx76z,vtx77x,vtx77y,vtx77z,vtx78x,vtx78y,vtx78z,vtx79x,vtx79y,vtx79z,vtx80x,vtx80y,vtx80z,vtx81x,vtx81y,vtx81z,vtx82x,vtx82y,vtx82z,vtx83x,vtx83y,vtx83z,vtx84x,vtx84y,vtx84z,vtx85x,vtx85y,vtx85z,vtx86x,vtx86y,vtx86z,vtx87x,vtx87y,vtx87z,vtx88x,vtx88y,vtx88z,vtx89x,vtx89y,vtx89z,vtx90x,vtx90y,vtx90z,vtx91x,vtx91y,vtx91z,vtx92x,vtx92y,vtx92z,vtx93x,vtx93y,vtx93z,vtx94x,vtx94y,vtx94z,vtx95x,vtx95y,vtx95z,vtx96x,vtx96y,vtx96z,vtx97x,vtx97y,vtx97z,vtx98x,vtx98y,vtx98z,vtx99x,vtx99y,vtx99z,vtx100x,vtx100y,vtx100z,vtx101x,vtx101y,vtx101z,vtx102x,vtx102y,vtx102z,vtx103x,vtx103y,vtx103z,vtx104x,vtx104y,vtx104z,vtx105x,vtx105y,vtx105z,vtx106x,vtx106y,vtx106z,vtx107x,vtx107y,vtx107z,vtx108x,vtx108y,vtx108z,vtx109x,vtx109y,vtx109z,vtx110x,vtx110y,vtx110z,vtx111x,vtx111y,vtx111z,vtx112x,vtx112y,vtx112z,vtx113x,vtx113y,vtx113z,vtx114x,vtx114y,vtx114z,vtx115x,vtx115y,vtx115z,vtx116x,vtx116y,vtx116z,vtx117x,vtx117y,vtx117z,vtx118x,vtx118y,vtx118z,vtx119x,vtx119y,vtx119z,vtx120x,vtx120y,vtx120z,vtx121x,vtx121y,vtx121z,vtx122x,vtx122y,vtx122z,vtx123x,vtx123y,vtx123z,vtx124x,vtx124y,vtx124z,vtx125x,vtx125y,vtx125z,vtx126x,vtx126y,vtx126z,vtx127x,vtx127y,vtx127z,vtx128x,vtx128y,vtx128z,vtx129x,vtx129y,vtx129z,vtx130x,vtx130y,vtx130z,vtx131x,vtx131y,vtx131z,vtx132x,vtx132y,vtx132z,vtx133x,vtx133y,vtx133z,vtx134x,vtx134y,vtx134z,vtx135x,vtx135y,vtx135z,vtx136x,vtx136y,vtx136z,vtx137x,vtx137y,vtx137z,vtx138x,vtx138y,vtx138z,vtx139x,vtx139y,vtx139z,vtx140x,vtx140y,vtx140z,vtx141x,vtx141y,vtx141z,vtx142x,vtx142y,vtx142z,vtx143x,vtx143y,vtx143z,vtx144x,vtx144y,vtx144z,vtx145x,vtx145y,vtx145z,vtx146x,vtx146y,vtx146z,vtx147x,vtx147y,vtx147z,vtx148x,vtx148y,vtx148z,vtx149x,vtx149y,vtx149z,vtx150x,vtx150y,vtx150z,vtx151x,vtx151y,vtx151z,vtx152x,vtx152y,vtx152z,vtx153x,vtx153y,vtx153z,vtx154x,vtx154y,vtx154z,vtx155x,vtx155y,vtx155z,vtx156x,vtx156y,vtx156z,vtx157x,vtx157y,vtx157z,vtx158x,vtx158y,vtx158z,vtx159x,vtx159y,vtx159z,vtx160x,vtx160y,vtx160z,vtx161x,vtx161y,vtx161z,vtx162x,vtx162y,vtx162z,vtx163x,vtx163y,vtx163z,vtx164x,vtx164y,vtx164z,vtx165x,vtx165y,vtx165z,vtx166x,vtx166y,vtx166z,vtx167x,vtx167y,vtx167z,vtx168x,vtx168y,vtx168z,vtx169x,vtx169y,vtx169z,vtx170x,vtx170y,vtx170z,vtx171x,vtx171y,vtx171z,vtx172x,vtx172y,vtx172z,vtx173x,vtx173y,vtx173z,vtx174x,vtx174y,vtx174z,vtx175x,vtx175y,vtx175z,vtx176x,vtx176y,vtx176z,vtx177x,vtx177y,vtx177z,vtx178x,vtx178y,vtx178z,vtx179x,vtx179y,vtx179z,vtx180x,vtx180y,vtx180z,vtx181x,vtx181y,vtx181z,vtx182x,vtx182y,vtx182z,vtx183x,vtx183y,vtx183z,vtx184x,vtx184y,vtx184z,vtx185x,vtx185y,vtx185z,vtx186x,vtx186y,vtx186z,vtx187x,vtx187y,vtx187z,vtx188x,vtx188y,vtx188z,vtx189x,vtx189y,vtx189z,vtx190x,vtx190y,vtx190z,vtx191x,vtx191y,vtx191z,vtx192x,vtx192y,vtx192z,vtx193x,vtx193y,vtx193z,vtx194x,vtx194y,vtx194z,vtx195x,vtx195y,vtx195z,vtx196x,vtx196y,vtx196z,vtx197x,vtx197y,vtx197z,vtx198x,vtx198y,vtx198z,vtx199x,vtx199y,vtx199z,vtx200x,vtx200y,vtx200z,vtx201x,vtx201y,vtx201z,vtx202x,vtx202y,vtx202z,vtx203x,vtx203y,vtx203z,vtx204x,vtx204y,vtx204z,vtx205x,vtx205y,vtx205z,vtx206x,vtx206y,vtx206z,vtx207x,vtx207y,vtx207z,vtx208x,vtx208y,vtx208z,vtx209x,vtx209y,vtx209z,vtx210x,vtx210y,vtx210z,vtx211x,vtx211y,vtx211z,vtx212x,vtx212y,vtx212z,vtx213x,vtx213y,vtx213z,vtx214x,vtx214y,vtx214z,vtx215x,vtx215y,vtx215z,vtx216x,vtx216y,vtx216z,vtx217x,vtx217y,vtx217z,vtx218x,vtx218y,vtx218z,vtx219x,vtx219y,vtx219z,vtx220x,vtx220y,vtx220z,vtx221x,vtx221y,vtx221z,vtx222x,vtx222y,vtx222z,vtx223x,vtx223y,vtx223z,vtx224x,vtx224y,vtx224z,vtx225x,vtx225y,vtx225z,vtx226x,vtx226y,vtx226z,vtx227x,vtx227y,vtx227z,vtx228x,vtx228y,vtx228z,vtx229x,vtx229y,vtx229z,vtx230x,vtx230y,vtx230z,vtx231x,vtx231y,vtx231z,vtx232x,vtx232y,vtx232z,vtx233x,vtx233y,vtx233z,vtx234x,vtx234y,vtx234z,vtx235x,vtx235y,vtx235z,vtx236x,vtx236y,vtx236z,vtx237x,vtx237y,vtx237z,vtx238x,vtx238y,vtx238z,vtx239x,vtx239y,vtx239z,vtx240x,vtx240y,vtx240z,vtx241x,vtx241y,vtx241z,vtx242x,vtx242y,vtx242z,vtx243x,vtx243y,vtx243z,vtx244x,vtx244y,vtx244z,vtx245x,vtx245y,vtx245z,vtx246x,vtx246y,vtx246z,vtx247x,vtx247y,vtx247z,vtx248x,vtx248y,vtx248z,vtx249x,vtx249y,vtx249z,vtx250x,vtx250y,vtx250z,vtx251x,vtx251y,vtx251z,vtx252x,vtx252y,vtx252z,vtx253x,vtx253y,vtx253z,vtx254x,vtx254y,vtx254z,vtx255x,vtx255y,vtx255z,vtx256x,vtx256y,vtx256z,vtx257x,vtx257y,vtx257z,vtx258x,vtx258y,vtx258z,vtx259x,vtx259y,vtx259z,vtx260x,vtx260y,vtx260z,vtx261x,vtx261y,vtx261z,vtx262x,vtx262y,vtx262z,vtx263x,vtx263y,vtx263z,vtx264x,vtx264y,vtx264z,vtx265x,vtx265y,vtx265z,vtx266x,vtx266y,vtx266z,vtx267x,vtx267y,vtx267z,vtx268x,vtx268y,vtx268z,vtx269x,vtx269y,vtx269z,vtx270x,vtx270y,vtx270z,vtx271x,vtx271y,vtx271z,vtx272x,vtx272y,vtx272z,vtx273x,vtx273y,vtx273z,vtx274x,vtx274y,vtx274z,vtx275x,vtx275y,vtx275z,vtx276x,vtx276y,vtx276z,vtx277x,vtx277y,vtx277z,vtx278x,vtx278y,vtx278z,vtx279x,vtx279y,vtx279z,vtx280x,vtx280y,vtx280z,vtx281x,vtx281y,vtx281z,vtx282x,vtx282y,vtx282z,vtx283x,vtx283y,vtx283z,vtx284x,vtx284y,vtx284z,vtx285x,vtx285y,vtx285z,vtx286x,vtx286y,vtx286z,vtx287x,vtx287y,vtx287z,vtx288x,vtx288y,vtx288z,vtx289x,vtx289y,vtx289z,vtx290x,vtx290y,vtx290z,vtx291x,vtx291y,vtx291z,vtx292x,vtx292y,vtx292z,vtx293x,vtx293y,vtx293z,vtx294x,vtx294y,vtx294z,vtx295x,vtx295y,vtx295z,vtx296x,vtx296y,vtx296z,vtx297x,vtx297y,vtx297z,vtx298x,vtx298y,vtx298z,vtx299x,vtx299y,vtx299z,vtx300x,vtx300y,vtx300z,vtx301x,vtx301y,vtx301z,vtx302x,vtx302y,vtx302z,vtx303x,vtx303y,vtx303z,vtx304x,vtx304y,vtx304z,vtx305x,vtx305y,vtx305z,vtx306x,vtx306y,vtx306z,vtx307x,vtx307y,vtx307z,vtx308x,vtx308y,vtx308z,vtx309x,vtx309y,vtx309z,vtx310x,vtx310y,vtx310z,vtx311x,vtx311y,vtx311z,vtx312x,vtx312y,vtx312z,vtx313x,vtx313y,vtx313z,vtx314x,vtx314y,vtx314z,vtx315x,vtx315y,vtx315z,vtx316x,vtx316y,vtx316z,vtx317x,vtx317y,vtx317z,vtx318x,vtx318y,vtx318z,vtx319x,vtx319y,vtx319z,vtx320x,vtx320y,vtx320z,vtx321x,vtx321y,vtx321z,vtx322x,vtx322y,vtx322z,vtx323x,vtx323y,vtx323z,vtx324x,vtx324y,vtx324z,vtx325x,vtx325y,vtx325z,vtx326x,vtx326y,vtx326z,vtx327x,vtx327y,vtx327z,vtx328x,vtx328y,vtx328z,vtx329x,vtx329y,vtx329z,vtx330x,vtx330y,vtx330z,vtx331x,vtx331y,vtx331z,vtx332x,vtx332y,vtx332z,vtx333x,vtx333y,vtx333z,vtx334x,vtx334y,vtx334z,vtx335x,vtx335y,vtx335z,vtx336x,vtx336y,vtx336z,vtx337x,vtx337y,vtx337z,vtx338x,vtx338y,vtx338z,vtx339x,vtx339y,vtx339z,vtx340x,vtx340y,vtx340z,vtx341x,vtx341y,vtx341z,vtx342x,vtx342y,vtx342z,vtx343x,vtx343y,vtx343z,vtx344x,vtx344y,vtx344z,vtx345x,vtx345y,vtx345z,vtx346x,vtx346y,vtx346z,vtx347x,vtx347y,vtx347z,vtx348x,vtx348y,vtx348z,vtx349x,vtx349y,vtx349z,vtx350x,vtx350y,vtx350z,vtx351x,vtx351y,vtx351z,vtx352x,vtx352y,vtx352z,vtx353x,vtx353y,vtx353z,vtx354x,vtx354y,vtx354z,vtx355x,vtx355y,vtx355z,vtx356x,vtx356y,vtx356z,vtx357x,vtx357y,vtx357z,vtx358x,vtx358y,vtx358z,vtx359x,vtx359y,vtx359z,vtx360x,vtx360y,vtx360z,vtx361x,vtx361y,vtx361z,vtx362x,vtx362y,vtx362z,vtx363x,vtx363y,vtx363z,vtx364x,vtx364y,vtx364z,vtx365x,vtx365y,vtx365z,vtx366x,vtx366y,vtx366z,vtx367x,vtx367y,vtx367z,vtx368x,vtx368y,vtx368z,vtx369x,vtx369y,vtx369z,vtx370x,vtx370y,vtx370z,vtx371x,vtx371y,vtx371z,vtx372x,vtx372y,vtx372z,vtx373x,vtx373y,vtx373z,vtx374x,vtx374y,vtx374z,vtx375x,vtx375y,vtx375z,vtx376x,vtx376y,vtx376z,vtx377x,vtx377y,vtx377z,vtx378x,vtx378y,vtx378z,vtx379x,vtx379y,vtx379z,vtx380x,vtx380y,vtx380z,vtx381x,vtx381y,vtx381z,vtx382x,vtx382y,vtx382z,vtx383x,vtx383y,vtx383z,vtx384x,vtx384y,vtx384z,vtx385x,vtx385y,vtx385z,vtx386x,vtx386y,vtx386z,vtx387x,vtx387y,vtx387z,vtx388x,vtx388y,vtx388z,vtx389x,vtx389y,vtx389z,vtx390x,vtx390y,vtx390z,vtx391x,vtx391y,vtx391z,vtx392x,vtx392y,vtx392z,vtx393x,vtx393y,vtx393z,vtx394x,vtx394y,vtx394z,vtx395x,vtx395y,vtx395z,vtx396x,vtx396y,vtx396z,vtx397x,vtx397y,vtx397z,vtx398x,vtx398y,vtx398z,vtx399x,vtx399y,vtx399z,vtx400x,vtx400y,vtx400z,vtx401x,vtx401y,vtx401z
0.29652979517208267,0.953286640612414,0.057573096191720616,0.0,0.948301785523704,-0.28676729993920325,-0.13597146486720701,0.0,-0.11310969961836888,0.09491626054305756,-0.9890384721216687,0.0,-13.183900000000001,68.3032,1.3246699999999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
